2014-02-17 16:53:07,423 [12] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,457 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,501 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,502 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,627 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,628 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,628 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,628 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,628 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,628 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,628 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:25,628 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:26,183 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:26,183 [19] INFO  Umbraco.Web.UI.Install.InstallerRestService - [Thread 20] Running 'Install' service
2014-02-17 16:53:26,184 [19] INFO  Umbraco.Core.DatabaseContext - [Thread 20] Database configuration status: Started
2014-02-17 16:53:26,609 [19] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.0.4',''
2014-02-17 16:53:26,609 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Initializing database schema creation
2014-02-17 16:53:26,717 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Table sql -1:
 CREATE TABLE [umbracoNode] ([id] INTEGER NOT NULL IDENTITY(1050,1),
[trashed] BIT NOT NULL CONSTRAINT [DF_umbracoNode_trashed] DEFAULT ('0'),
[parentID] INTEGER NOT NULL,
[nodeUser] INTEGER NULL,
[level] INTEGER NOT NULL,
[path] NVARCHAR(150) NOT NULL,
[sortOrder] INTEGER NOT NULL,
[uniqueID] UniqueIdentifier NULL,
[text] NVARCHAR(255) NULL,
[nodeObjectType] UniqueIdentifier NULL,
[createDate] DATETIME NOT NULL CONSTRAINT [DF_umbracoNode_createDate] DEFAULT (getdate()))
2014-02-17 16:53:26,722 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Primary Key sql -1:
 ALTER TABLE [umbracoNode] ADD CONSTRAINT [PK_structure] PRIMARY KEY ([id])
2014-02-17 16:53:26,722 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 20] Creating data in table umbracoNode
2014-02-17 16:53:26,745 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 20] Done creating data in table umbracoNode
2014-02-17 16:53:26,746 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Foreign Key sql -1:
 ALTER TABLE [umbracoNode] ADD CONSTRAINT [FK_umbracoNode_umbracoNode_id] FOREIGN KEY ([parentID]) REFERENCES [umbracoNode] ([id])
2014-02-17 16:53:26,746 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeTrashed] ON [umbracoNode] ([trashed])
2014-02-17 16:53:26,747 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeParentId] ON [umbracoNode] ([parentID])
2014-02-17 16:53:26,747 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeObjectType] ON [umbracoNode] ([nodeObjectType])
2014-02-17 16:53:26,820 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] New table 'umbracoNode' was created
2014-02-17 16:53:26,875 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Table sql -1:
 CREATE TABLE [cmsTemplate] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[nodeId] INTEGER NOT NULL,
[master] INTEGER NULL,
[alias] NVARCHAR(100) NULL,
[design] NTEXT NOT NULL)
2014-02-17 16:53:26,875 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Primary Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [PK_cmsTemplate] PRIMARY KEY ([pk])
2014-02-17 16:53:26,875 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 20] Creating data in table cmsTemplate
2014-02-17 16:53:26,875 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 20] Done creating data in table cmsTemplate
2014-02-17 16:53:26,876 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Foreign Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [FK_cmsTemplate_umbracoNode] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-02-17 16:53:26,876 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Foreign Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [FK_cmsTemplate_cmsTemplate] FOREIGN KEY ([master]) REFERENCES [umbracoNode] ([id])
2014-02-17 16:53:26,876 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsTemplate_nodeId] ON [cmsTemplate] ([nodeId])
2014-02-17 16:53:26,992 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] New table 'cmsTemplate' was created
2014-02-17 16:53:27,045 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Table sql -1:
 CREATE TABLE [cmsContent] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[nodeId] INTEGER NOT NULL,
[contentType] INTEGER NOT NULL)
2014-02-17 16:53:27,045 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Primary Key sql -1:
 ALTER TABLE [cmsContent] ADD CONSTRAINT [PK_cmsContent] PRIMARY KEY ([pk])
2014-02-17 16:53:27,045 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 20] Creating data in table cmsContent
2014-02-17 16:53:27,045 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 20] Done creating data in table cmsContent
2014-02-17 16:53:27,045 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Foreign Key sql -1:
 ALTER TABLE [cmsContent] ADD CONSTRAINT [FK_cmsContent_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-02-17 16:53:27,046 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContent] ON [cmsContent] ([nodeId])
2014-02-17 16:53:27,170 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] New table 'cmsContent' was created
2014-02-17 16:53:27,222 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Table sql -1:
 CREATE TABLE [cmsContentVersion] ([id] INTEGER NOT NULL IDENTITY(1,1),
[ContentId] INTEGER NOT NULL,
[VersionId] UniqueIdentifier NOT NULL,
[VersionDate] DATETIME NOT NULL CONSTRAINT [DF_cmsContentVersion_VersionDate] DEFAULT (getdate()),
[LanguageLocale] NVARCHAR(10) NULL)
2014-02-17 16:53:27,222 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Primary Key sql -1:
 ALTER TABLE [cmsContentVersion] ADD CONSTRAINT [PK_cmsContentVersion] PRIMARY KEY ([id])
2014-02-17 16:53:27,222 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 20] Creating data in table cmsContentVersion
2014-02-17 16:53:27,222 [19] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 20] Done creating data in table cmsContentVersion
2014-02-17 16:53:27,223 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentVersion] ADD CONSTRAINT [FK_cmsContentVersion_cmsContent_nodeId] FOREIGN KEY ([ContentId]) REFERENCES [cmsContent] ([nodeId])
2014-02-17 16:53:27,223 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsContentVersion_ContentId] ON [cmsContentVersion] ([ContentId])
2014-02-17 16:53:27,224 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContentVersion_VersionId] ON [cmsContentVersion] ([VersionId])
2014-02-17 16:53:27,338 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] New table 'cmsContentVersion' was created
2014-02-17 16:53:27,390 [19] INFO  Umbraco.Core.Persistence.Database - [Thread 20] Create Table sql -1:
 CREATE TABLE [cmsDocument] ([nodeId] INTEGER NOT NULL,
[published] BIT NOT NULL,
[documentUser] INTEGER NOT NULL,
[versionId] UniqueIdentifier NOT NULL,
[text] NVARCHAR(255) NOT NULL,
[releaseDate] DATETIME NULL,
[expireDate] DATETIME NULL,
[updateDate] DATETIME NOT NULL CONSTRAINT [DF_cmsDocument_updateDate] DEFAULT (getdate()),
[templateId] INTEGER NULL,
[alias] NVARCHAR(255) NULL,
[newest] BIT NOT NULL CONSTRAINT [DF_cmsDocument_newest] DEFAULT ('0'))
